title,url
747 seat plan circa 1975,http://www.sqtalk.com/forum/forum/general/small-talk/5977-
Online Travel Agents,http://www.sqtalk.com/forum/forum/general/small-talk/5939-
Another delicious attempt,http://www.sqtalk.com/forum/forum/general/small-talk/5906-
Something embarassing happened to me aboard SQ,http://www.sqtalk.com/forum/forum/general/small-talk/5898-
Cx holidays: no SQ equivalent,http://www.sqtalk.com/forum/forum/general/small-talk/5882-
A delicious attempt :D,http://www.sqtalk.com/forum/forum/general/small-talk/5789-
747SPs Once Reviewed by SQ,http://www.sqtalk.com/forum/forum/general/small-talk/5864-
Boeing warns ice can 'starve' engines,http://www.sqtalk.com/forum/forum/general/small-talk/5841-
Snow!!!,http://www.sqtalk.com/forum/forum/general/small-talk/5800-
The disclaimer of all disclaimers,http://www.sqtalk.com/forum/forum/general/small-talk/5784-
Watch stolen at the x-ray machine!,http://www.sqtalk.com/forum/forum/general/small-talk/5766-
Do you want to spend US$3 million to buy a 727?,http://www.sqtalk.com/forum/forum/general/small-talk/5721-
A Surge of Hope from the US,http://www.sqtalk.com/forum/forum/general/small-talk/5254-
Nancy-Bird Walton dies,http://www.sqtalk.com/forum/forum/general/small-talk/5695-
"Finally, some use of the sickbag!",http://www.sqtalk.com/forum/forum/general/small-talk/5447-
Movie on Krisworld,http://www.sqtalk.com/forum/forum/general/small-talk/5734-
AsiaOne News: Job losses to cut Singapore population by 4%: bank,http://www.sqtalk.com/forum/forum/general/small-talk/5729-
Sex Offender wins Alaska Lottery meant to raise funds for sexual abuse victims,http://www.sqtalk.com/forum/forum/general/small-talk/5697-
Is it possible to buy an Ipod Touch in duty free shops in Chicago ?,http://www.sqtalk.com/forum/forum/general/small-talk/5641-
Fire at Malaysia budget terminal,http://www.sqtalk.com/forum/forum/general/small-talk/5655-
Snow: Friend or Foe?,http://www.sqtalk.com/forum/forum/general/small-talk/5536-
Crew rest,http://www.sqtalk.com/forum/forum/general/small-talk/5633-
Free ETA application *,http://www.sqtalk.com/forum/forum/general/small-talk/4968-
Lost luggage,http://www.sqtalk.com/forum/forum/general/small-talk/2906-
What chance for a white christmas where you are?,http://www.sqtalk.com/forum/forum/general/small-talk/5438-
iPhone Users on this forum?,http://www.sqtalk.com/forum/forum/general/small-talk/4969-
US Immigration / Visa,http://www.sqtalk.com/forum/forum/general/small-talk/5517-
Travel related online services,http://www.sqtalk.com/forum/forum/general/small-talk/5518-
Is a mixed class itinerary possible?,http://www.sqtalk.com/forum/forum/general/small-talk/5522-
I think I have a frequent-flying doppelgänger,http://www.sqtalk.com/forum/forum/general/small-talk/2266-
(ATW) Bernstein: No 787s until 2010; schedule slips further,http://www.sqtalk.com/forum/forum/general/small-talk/5235-
"Ooh, that was close....",http://www.sqtalk.com/forum/forum/general/small-talk/5457-
When in Rome......,http://www.sqtalk.com/forum/forum/general/small-talk/5212-
Lounge Guest Request 20/12 SYD & 19/01 LAX,http://www.sqtalk.com/forum/forum/general/small-talk/5479-
Lugging home a KitchenAid as checked baggage,http://www.sqtalk.com/forum/forum/general/small-talk/5396-
Trailfinders,http://www.sqtalk.com/forum/forum/general/small-talk/5404-
A Stranger Recognises You From a Past Flight,http://www.sqtalk.com/forum/forum/general/small-talk/5440-
Winter Wonderland,http://www.sqtalk.com/forum/forum/general/small-talk/5437-
Your Opinions on ASUS laptops? [WARNING: other brands mentioned too ;)],http://www.sqtalk.com/forum/forum/general/small-talk/3489-
A Tale of a Norwegian woman and a Tall Man,http://www.sqtalk.com/forum/forum/general/small-talk/5407-
BKK airport closed: SQ et al Cancel flights 26 NOV 08,http://www.sqtalk.com/forum/forum/general/small-talk/5384-
A new london airport to replace heathrow!,http://www.sqtalk.com/forum/forum/general/small-talk/5385-
UK APD increases,http://www.sqtalk.com/forum/forum/general/small-talk/5376-
Airways magazine,http://www.sqtalk.com/forum/forum/general/small-talk/5375-
True Love - Beauty is in the eyes of the Beholder,http://www.sqtalk.com/forum/forum/general/small-talk/5363-
How to claim back via tourist refund scheme if visiting multiple EU cities?,http://www.sqtalk.com/forum/forum/general/small-talk/5358-
SQ Helps at home with a little celebration!,http://www.sqtalk.com/forum/forum/general/small-talk/1667-
cheapest ticket to KUL/SIN in Jul/Aug09?,http://www.sqtalk.com/forum/forum/general/small-talk/5294-
[ISTANBUL] + [DUBAI] Suggestions Please,http://www.sqtalk.com/forum/forum/general/small-talk/4831-
One Day Excursion from Glasgow?,http://www.sqtalk.com/forum/forum/general/small-talk/5290-
"Four years ago today, Concorde's last flight",http://www.sqtalk.com/forum/forum/general/small-talk/2418-
Tips for upcoming holidays please - Europe/Middle East,http://www.sqtalk.com/forum/forum/general/small-talk/5214-
Which iPod/MP3 Player Do You Use?,http://www.sqtalk.com/forum/forum/general/small-talk/5271-
difficulties for Singapore casino project,http://www.sqtalk.com/forum/forum/general/singapore-changi-airport/5273-
Guess who's been sleeping in your bed?,http://www.sqtalk.com/forum/forum/general/small-talk/5259-
Singapore Airlines TV Commercial,http://www.sqtalk.com/forum/forum/general/small-talk/5195-
Anyone been to Snowdonia?,http://www.sqtalk.com/forum/forum/general/small-talk/5251-
What sports do you play?,http://www.sqtalk.com/forum/forum/general/small-talk/5201-
Which City in your Opinion is Most Overrated?,http://www.sqtalk.com/forum/forum/general/small-talk/5163-
2008 Brazilian GP,http://www.sqtalk.com/forum/forum/general/small-talk/5228-
USA television timings,http://www.sqtalk.com/forum/forum/general/small-talk/5231-
Spring continues its striptease in the UK,http://www.sqtalk.com/forum/forum/general/small-talk/3712-
My Latest Experience at Abercrombie & Fitch,http://www.sqtalk.com/forum/forum/general/small-talk/2452-
Do you fly more for business or leisure?,http://www.sqtalk.com/forum/forum/general/small-talk/5022-
Not for the squeamish,http://www.sqtalk.com/forum/forum/general/small-talk/5183-
Flightglobal: Double luxury - how the airlines are configuring their A380s,http://www.sqtalk.com/forum/forum/general/small-talk/5179-
CGK to SUB - Surabaya - Who flies there,http://www.sqtalk.com/forum/forum/general/small-talk/5162-
Anyone made a wrong guess on an airline because they look alike?,http://www.sqtalk.com/forum/forum/general/small-talk/5143-
"UBS, Merrill Said to Ask Bankers to Fly Economy to Cut Costs",http://www.sqtalk.com/forum/forum/general/small-talk/5145-
Beauty Tips for Long Haul Travel,http://www.sqtalk.com/forum/forum/general/small-talk/5138-
Expanded air deal with Japan,http://www.sqtalk.com/forum/forum/general/small-talk/4945-
Comparing the air travel 27 years ago & in the near future...,http://www.sqtalk.com/forum/forum/general/small-talk/5128-
Best Credit Card for AUD,http://www.sqtalk.com/forum/forum/general/small-talk/5106-
Plane stuck on TPE (Tampines Expressway in SIN but not Taipei Intl Airport),http://www.sqtalk.com/forum/forum/general/small-talk/5095-
787 Delayed For A Third Time,http://www.sqtalk.com/forum/forum/general/small-talk/3738-
"IT assistance required: Ipod ""synching""",http://www.sqtalk.com/forum/forum/general/small-talk/5089-
Lucrative business class travel hit by global financial crisis,http://www.sqtalk.com/forum/forum/general/small-talk/5086-
"NZ MAF: Declare ""All"" Foods Including Onboard Ones",http://www.sqtalk.com/forum/forum/general/small-talk/5079-
DOH,http://www.sqtalk.com/forum/forum/general/small-talk/5060-
This is a little bizarre.......,http://www.sqtalk.com/forum/forum/general/small-talk/5064-
Early Planning System...,http://www.sqtalk.com/forum/forum/general/small-talk/5055-
Speeding ticket in Spain...,http://www.sqtalk.com/forum/forum/general/small-talk/5040-
urgent price check,http://www.sqtalk.com/forum/forum/general/small-talk/5035-
Advice for Seoul in the Winter,http://www.sqtalk.com/forum/forum/general/small-talk/4991-
Milan Malpensa to Milan Central,http://www.sqtalk.com/forum/forum/general/small-talk/4972-
Safety cards...,http://www.sqtalk.com/forum/forum/general/small-talk/5021-
Airportal,http://www.sqtalk.com/forum/forum/general/small-talk/4987-
USA/Canada Trip Suggestions 2 Adults & 1 Child (age 12),http://www.sqtalk.com/forum/forum/general/small-talk/4977-
Updating Notebook RAM – advice?,http://www.sqtalk.com/forum/forum/general/small-talk/4962-
Money into Malaysia,http://www.sqtalk.com/forum/forum/general/small-talk/4910-
New US Carrier,http://www.sqtalk.com/forum/forum/general/small-talk/4883-
Poor New Orleans! Yet another massive storm set to hit,http://www.sqtalk.com/forum/forum/general/small-talk/4818-
Photos taken in airplane leads to interrogation,http://www.sqtalk.com/forum/forum/general/small-talk/4905-
"My first interview, any tips?",http://www.sqtalk.com/forum/forum/general/small-talk/4893-
Loosening the LAG restrictions: what do you think?,http://www.sqtalk.com/forum/forum/general/small-talk/4877-
"Fun in a....""what car?""",http://www.sqtalk.com/forum/forum/general/small-talk/4871-
Anyone using the Google Chrome browser yet?,http://www.sqtalk.com/forum/forum/general/small-talk/4829-
Medication - Collective Thoughts?,http://www.sqtalk.com/forum/forum/general/small-talk/4843-
JNB - Day safari,http://www.sqtalk.com/forum/forum/general/small-talk/4797-
"iPhone, Touch Diamond, Omnia",http://www.sqtalk.com/forum/forum/general/small-talk/4654-
The Simpsons DVD set,http://www.sqtalk.com/forum/forum/general/small-talk/4814-
"Chatted up in SKL: Wider (e.g., Legal) Implications?",http://www.sqtalk.com/forum/forum/general/small-talk/4741-
Luggage Recommendations,http://www.sqtalk.com/forum/forum/general/small-talk/4780-
SIA Wallpapers...,http://www.sqtalk.com/forum/forum/general/small-talk/4569-
Funny ATC Quotes,http://www.sqtalk.com/forum/forum/general/small-talk/4728-
Wooden style Dock for ipod (and beware buying the iPhone in HKG),http://www.sqtalk.com/forum/forum/general/small-talk/4694-
OLYMPICS 2008 (BEIJING),http://www.sqtalk.com/forum/forum/general/small-talk/4683-
Anyong Haseyo! Calling Seoul Experts. Help needed :),http://www.sqtalk.com/forum/forum/general/small-talk/4676-
A Story Of 2 Maritime Transports,http://www.sqtalk.com/forum/forum/general/small-talk/4729-
747-8F Assembly Starts,http://www.sqtalk.com/forum/forum/general/small-talk/4703-
"MAN - San Diego, Cali...",http://www.sqtalk.com/forum/forum/general/small-talk/4662-
Question about Midnight Oil,http://www.sqtalk.com/forum/forum/general/small-talk/4674-
Bird's Eye View of Britain through its Electronic Tracks,http://www.sqtalk.com/forum/forum/general/small-talk/4640-
Mamma Mia! on film - Coming soon,http://www.sqtalk.com/forum/forum/general/small-talk/720-
the dark knight,http://www.sqtalk.com/forum/forum/general/small-talk/4533-
TK or AY in J?,http://www.sqtalk.com/forum/forum/general/small-talk/4561-
IPod,http://www.sqtalk.com/forum/forum/general/small-talk/4578-
Suggestions for a 17-inch laptop bag?,http://www.sqtalk.com/forum/forum/general/small-talk/4559-
Where to get nice cravats in SG?,http://www.sqtalk.com/forum/forum/general/small-talk/4566-
For the SQ Fan,http://www.sqtalk.com/forum/forum/general/small-talk/4563-
God Like treatment,http://www.sqtalk.com/forum/forum/general/small-talk/4557-
FL learner's permit,http://www.sqtalk.com/forum/forum/general/small-talk/4529-
cathay talk?,http://www.sqtalk.com/forum/forum/general/small-talk/3569-
Farnborough Air Show Pics,http://www.sqtalk.com/forum/forum/general/small-talk/4542-
Dom or Krug?,http://www.sqtalk.com/forum/forum/general/small-talk/4528-
Pity the Poor People Who Have to Fly Coach Class: Michael Lewis,http://www.sqtalk.com/forum/forum/general/small-talk/4530-
Travel Agent in London?,http://www.sqtalk.com/forum/forum/general/small-talk/4526-
F class pax makes quick exit upon arrival...,http://www.sqtalk.com/forum/forum/general/small-talk/4510-
Singapore Airlines Flight Simulator add-ons.,http://www.sqtalk.com/forum/forum/general/small-talk/4372-
Walking Down The (Grocery) Aisle of Singapore Airlines Memory Lane,http://www.sqtalk.com/forum/forum/general/small-talk/4500-
Something I would never wanna do....,http://www.sqtalk.com/forum/forum/general/small-talk/4495-
Interesting Emirates A380 Photo,http://www.sqtalk.com/forum/forum/general/small-talk/4490-
Flying Eye Candy,http://www.sqtalk.com/forum/forum/general/small-talk/4433-
EURO Fever,http://www.sqtalk.com/forum/forum/general/small-talk/4308-
I have now seen (or read) it all,http://www.sqtalk.com/forum/forum/general/small-talk/4430-
2008 PPS Diary,http://www.sqtalk.com/forum/forum/general/small-talk/4417-
How long can you last?,http://www.sqtalk.com/forum/forum/general/small-talk/4385-
Passport Panties,http://www.sqtalk.com/forum/forum/general/small-talk/4377-
Nice fonts for name card?,http://www.sqtalk.com/forum/forum/general/small-talk/4373-
Hilarious FEDEX ad :p,http://www.sqtalk.com/forum/forum/general/small-talk/4376-
something to chew on,http://www.sqtalk.com/forum/forum/general/small-talk/4391-
LHR to Liverpool,http://www.sqtalk.com/forum/forum/general/small-talk/4383-
size of entry visa for philippines?,http://www.sqtalk.com/forum/forum/general/small-talk/4369-
What to do in Calgary and Montreal???,http://www.sqtalk.com/forum/forum/general/small-talk/4265-
Turnarounds and visas,http://www.sqtalk.com/forum/forum/general/small-talk/4348-
Never come between stewardesses and nicotine (TV Ad),http://www.sqtalk.com/forum/forum/general/small-talk/4278-
Any Singaporean expat based in Shanghai here?,http://www.sqtalk.com/forum/forum/general/small-talk/4334-
"India, Singapore to share airport operations expertise",http://www.sqtalk.com/forum/forum/general/small-talk/4022-
A Jet Crash But The Engine Restart In The Water.,http://www.sqtalk.com/forum/forum/general/small-talk/4300-
Anybody lost a plane?,http://www.sqtalk.com/forum/forum/general/small-talk/4293-
Starbucks at JFK,http://www.sqtalk.com/forum/forum/general/small-talk/4268-
I knew Sudoku was addictive but not THAT addictive!,http://www.sqtalk.com/forum/forum/general/small-talk/4286-
EY Pax gets Compensation from SQ,http://www.sqtalk.com/forum/forum/general/small-talk/4281-
Tips for avoiding food sickness in South East Asia,http://www.sqtalk.com/forum/forum/general/small-talk/4274-
BA & Pam Ann,http://www.sqtalk.com/forum/forum/general/small-talk/4280-
My new toy....,http://www.sqtalk.com/forum/forum/general/small-talk/4200-
Layover at Ho Chi Minh,http://www.sqtalk.com/forum/forum/general/small-talk/4238-
Airlines Safety videos,http://www.sqtalk.com/forum/forum/general/small-talk/4251-
Ah Airline Stewards in TVC,http://www.sqtalk.com/forum/forum/general/small-talk/4259-
SIA Heritage Series,http://www.sqtalk.com/forum/forum/general/small-talk/4090-
Advice: Stay Off TOF for the Next 24 Hours,http://www.sqtalk.com/forum/forum/general/small-talk/4211-
High car fuel prices - share your woes here !,http://www.sqtalk.com/forum/forum/general/small-talk/4076-
Tours,http://www.sqtalk.com/forum/forum/general/small-talk/4220-
Delta Safety Video,http://www.sqtalk.com/forum/forum/general/small-talk/4181-
RIP paper tickets,http://www.sqtalk.com/forum/forum/general/small-talk/4192-
SIA Aircraft Models,http://www.sqtalk.com/forum/forum/general/small-talk/4052-
QC2 vs QC3,http://www.sqtalk.com/forum/forum/general/small-talk/408-
Renaldo Lapuz sings at Idol finale,http://www.sqtalk.com/forum/forum/general/small-talk/4072-
A new tactic by Japanese Customs...,http://www.sqtalk.com/forum/forum/general/small-talk/4086-
Self-Important DYKWIA Pax,http://www.sqtalk.com/forum/forum/general/small-talk/4025-
KUL-SIN High Speed Rail link put on hold,http://www.sqtalk.com/forum/forum/general/small-talk/3862-
Qantas ad parody by Chasers,http://www.sqtalk.com/forum/forum/general/small-talk/4067-
Manchester United - Champions of Europe and England 2007/2008,http://www.sqtalk.com/forum/forum/general/small-talk/4055-
Which kind of aircraft model(s) have you flown with before??,http://www.sqtalk.com/forum/forum/general/small-talk/1855-
X'mas gift wish list (add yours here),http://www.sqtalk.com/forum/forum/general/small-talk/3973-
Now that's what I call legroom...,http://www.sqtalk.com/forum/forum/general/small-talk/3928-
Malaysian State Chief Minister in Y - top respect,http://www.sqtalk.com/forum/forum/general/small-talk/3990-
Insect repellent,http://www.sqtalk.com/forum/forum/general/small-talk/3980-
Best place to buy SGD,http://www.sqtalk.com/forum/forum/general/small-talk/3989-
Use of ISIC card,http://www.sqtalk.com/forum/forum/general/small-talk/3983-
Airbus hints at more A380 delays,http://www.sqtalk.com/forum/forum/general/small-talk/3964-
Catching the India Fever,http://www.sqtalk.com/forum/forum/general/small-talk/3946-
"Back in the 90's for those CX, SQ, & TG home page",http://www.sqtalk.com/forum/forum/general/small-talk/3935-
Aviation books,http://www.sqtalk.com/forum/forum/general/small-talk/3920-
Time to kill between hotel checkout and flight,http://www.sqtalk.com/forum/forum/general/small-talk/3925-
Long haul domestic flights,http://www.sqtalk.com/forum/forum/general/small-talk/2501-
World's biggest pub crawl,http://www.sqtalk.com/forum/forum/general/small-talk/3828-
How to Properly Miss Your Flight: Security Breach at SFO,http://www.sqtalk.com/forum/forum/general/small-talk/3840-
Overnight options in Stockholm ARN,http://www.sqtalk.com/forum/forum/general/small-talk/3838-
Airlines Playing Card,http://www.sqtalk.com/forum/forum/general/small-talk/3743-
Yellowstone,http://www.sqtalk.com/forum/forum/general/small-talk/3783-
KLIA shootout!,http://www.sqtalk.com/forum/forum/general/small-talk/3778-
13 more ...,http://www.sqtalk.com/forum/forum/general/small-talk/3707-
"Booking flights on old passport, travelling on new passport (UK)",http://www.sqtalk.com/forum/forum/general/small-talk/3777-
TSA's latest,http://www.sqtalk.com/forum/forum/general/small-talk/3415-
Mosquitoes in BOM,http://www.sqtalk.com/forum/forum/general/small-talk/3776-
"Apparently, SQTalkers are mostly ""Whiners""!",http://www.sqtalk.com/forum/forum/general/small-talk/3726-
buyer's remorse...  have I done the right thing??,http://www.sqtalk.com/forum/forum/general/small-talk/3722-
SIA pilot charged with making prank calls,http://www.sqtalk.com/forum/forum/general/small-talk/2383-
Airlines' new cash cow: Frequent flier programs,http://www.sqtalk.com/forum/forum/general/small-talk/3660-
USA Visa with NSEERS Registrant stamp on the Passport,http://www.sqtalk.com/forum/forum/general/small-talk/3348-
Exclusive Boeing 777 Freighter Images!,http://www.sqtalk.com/forum/forum/general/small-talk/3699-
Male lavatories now becomes a reality...,http://www.sqtalk.com/forum/forum/general/small-talk/3748-
Gurkha guards at Airport,http://www.sqtalk.com/forum/forum/general/small-talk/3691-
Have anyone seen KLM 744 landing at SXM way low than normal...?,http://www.sqtalk.com/forum/forum/general/small-talk/3703-
Gone with the wind....,http://www.sqtalk.com/forum/forum/general/small-talk/3669-
Triple PPS Value Promo!,http://www.sqtalk.com/forum/forum/general/small-talk/3658-
Volunteers needed to build homes in Romania (July 2008),http://www.sqtalk.com/forum/forum/general/small-talk/3654-
"Chat With Howard Wheeldon, Strategist At BGC Partners",http://www.sqtalk.com/forum/forum/general/small-talk/3644-
Where should I go for 2 nights in Europe?,http://www.sqtalk.com/forum/forum/general/small-talk/3597-
Planning a trip: Almost as satisfying as actually going?,http://www.sqtalk.com/forum/forum/general/small-talk/3456-
Met an FA who's served me previously - 1st time ever!,http://www.sqtalk.com/forum/forum/general/small-talk/3614-
I got my iPhone :D,http://www.sqtalk.com/forum/forum/general/small-talk/3514-
Eiffel Tower to be reshaped,http://www.sqtalk.com/forum/forum/general/small-talk/3600-
New compensation laws to bring Australia in line with Montreal Convention,http://www.sqtalk.com/forum/forum/general/small-talk/3558-
Jet Lag,http://www.sqtalk.com/forum/forum/general/small-talk/3572-
Boeing admits Dreamliner rethink,http://www.sqtalk.com/forum/forum/general/small-talk/3553-
Amex Centurion question,http://www.sqtalk.com/forum/forum/general/small-talk/1888-
Insurance claim for delayed luggage,http://www.sqtalk.com/forum/forum/general/small-talk/3488-
Creative in flight announcements,http://www.sqtalk.com/forum/forum/general/small-talk/3465-
Watching news from Singapore when on the road,http://www.sqtalk.com/forum/forum/general/small-talk/3511-
lobang ?? anyone ?,http://www.sqtalk.com/forum/forum/general/small-talk/3431-
Never a dull moment at LHR these days...,http://www.sqtalk.com/forum/forum/general/small-talk/3503-
What an awful week...,http://www.sqtalk.com/forum/forum/general/small-talk/2404-
One of the world's greatest trolley car rides according to National Geographic...,http://www.sqtalk.com/forum/forum/general/small-talk/3443-
Best Food Halls (According to SilverKris),http://www.sqtalk.com/forum/forum/general/small-talk/3405-
Help - my mobile phone is on the fritz!!,http://www.sqtalk.com/forum/forum/general/small-talk/3409-
A double op-up from Y to LX First,http://www.sqtalk.com/forum/forum/general/small-talk/3343-
Sky News reporting Greenpeace have breached Heathrow,http://www.sqtalk.com/forum/forum/general/small-talk/3361-
How would you prefer to spend your holiday? An unscientific poll,http://www.sqtalk.com/forum/forum/general/small-talk/3280-
Six best Chinese restaurants in the world (according to SilverKris) ...,http://www.sqtalk.com/forum/forum/general/small-talk/3283-
London during Easter weekend?,http://www.sqtalk.com/forum/forum/general/small-talk/3311-
Clouds Of Doubt Over 787 EIS?,http://www.sqtalk.com/forum/forum/general/small-talk/2341-
I'd give up ALL the plastic cards in my purse for this......,http://www.sqtalk.com/forum/forum/general/small-talk/3300-
Budget Traveller's Guide To Sleeping In Airports,http://www.sqtalk.com/forum/forum/general/small-talk/3258-
Airport offers F1 cars along with the duty free,http://www.sqtalk.com/forum/forum/general/small-talk/3279-
Night trains between Singapore and Kuala Lumpur,http://www.sqtalk.com/forum/forum/general/small-talk/3178-
Boeing 777,http://www.sqtalk.com/forum/forum/general/small-talk/3245-
Singapore Airlines B 777-300ER Plane Model,http://www.sqtalk.com/forum/forum/general/small-talk/3153-
"The Business Travel Show, London, 05-07 February",http://www.sqtalk.com/forum/forum/general/small-talk/3235-
What is in those chicken buns?,http://www.sqtalk.com/forum/forum/general/small-talk/3230-
Lego is 50 years old!,http://www.sqtalk.com/forum/forum/general/small-talk/3187-
Sydney Eats...,http://www.sqtalk.com/forum/forum/general/small-talk/3137-
Where Will You Be on Valentine's Day?,http://www.sqtalk.com/forum/forum/general/small-talk/3151-
Singapore Buffet,http://www.sqtalk.com/forum/forum/general/small-talk/3181-
Singapore Airlines A 380 Dvd Set,http://www.sqtalk.com/forum/forum/general/small-talk/3158-
Heath Ledger Dead,http://www.sqtalk.com/forum/forum/general/small-talk/3136-
UAE Visa on arrival - some queries,http://www.sqtalk.com/forum/forum/general/small-talk/2769-
Asia hotels - high occupancy rates (and prices),http://www.sqtalk.com/forum/forum/general/small-talk/3147-
anyone has used the toughbook CF-W7?,http://www.sqtalk.com/forum/forum/general/small-talk/3141-
How to Open a Locked luggage,http://www.sqtalk.com/forum/forum/general/small-talk/3143-
Mobile Apps - Currencey Convertor WIndows Mobile,http://www.sqtalk.com/forum/forum/general/small-talk/3121-
Chikungunya at singapore ?,http://www.sqtalk.com/forum/forum/general/small-talk/3101-
When do cadet pilots know where they will be posted?,http://www.sqtalk.com/forum/forum/general/small-talk/3097-
Planes Leaving Gates Collide at San Francisco Airport,http://www.sqtalk.com/forum/forum/general/small-talk/3075-
Best route to get to Sanya from SIN,http://www.sqtalk.com/forum/forum/general/small-talk/2893-
Help with places to go in China (many places),http://www.sqtalk.com/forum/forum/general/small-talk/2984-
Which airlines still serve caviar in F,http://www.sqtalk.com/forum/forum/general/small-talk/3009-
Pictures - Batch Operations,http://www.sqtalk.com/forum/forum/general/small-talk/2993-
Boeing Reports Final 2007 Orders,http://www.sqtalk.com/forum/forum/general/small-talk/2988-
My EQMs/EQPs/stay counts... they're GONE!!,http://www.sqtalk.com/forum/forum/general/small-talk/2969-
A glimpse of New Year's Eve around the world,http://www.sqtalk.com/forum/forum/general/small-talk/2951-
about SIA and MAS flight stewardess uniform,http://www.sqtalk.com/forum/forum/general/small-talk/2955-
Benazir Bhutto,http://www.sqtalk.com/forum/forum/general/small-talk/2929-
Guess how long it took?,http://www.sqtalk.com/forum/forum/general/small-talk/2917-
STPC from SQ,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/2907-
Looking For a PPS-Sponsored Upgrade...,http://www.sqtalk.com/forum/forum/general/small-talk/2902-
UK Tourist visa times 'to be halved',http://www.sqtalk.com/forum/forum/general/small-talk/2848-
Do you prefer job with travelling or without travelling,http://www.sqtalk.com/forum/forum/general/small-talk/2886-
Other airlines' calendars ...,http://www.sqtalk.com/forum/forum/general/small-talk/2887-
Planning Vietnam trip,http://www.sqtalk.com/forum/forum/general/small-talk/2685-
Out and about in Shanghai,http://www.sqtalk.com/forum/forum/general/small-talk/2805-
Airbus confirms go ahead on A380-900,http://www.sqtalk.com/forum/forum/general/small-talk/2609-
advice for first-time Caribbean visitor,http://www.sqtalk.com/forum/forum/general/small-talk/2828-
UK House of Lords Lords urge more airline seat space,http://www.sqtalk.com/forum/forum/general/small-talk/2823-
BMW Does Jets with the New 787 Business Jet,http://www.sqtalk.com/forum/forum/general/small-talk/2821-
The most overpaid jobs in America: pilots rank 9th; skycaps rank 7th,http://www.sqtalk.com/forum/forum/general/small-talk/2837-
Planning my next holiday in Thailand/Malaysia,http://www.sqtalk.com/forum/forum/general/small-talk/2835-
Boeing 787 Update - Comprehensive Roundup - Dec 11 07,http://www.sqtalk.com/forum/forum/general/small-talk/2818-
AMEX ITN Help,http://www.sqtalk.com/forum/forum/general/small-talk/2808-
SQT Geographic Dec 2007 Special - The Hyena (Sprinter or Stayer?),http://www.sqtalk.com/forum/forum/general/small-talk/2758-
London:  Musical,http://www.sqtalk.com/forum/forum/general/small-talk/2772-
Eat Free @ DFW: If you're a kid Dec 20-21,http://www.sqtalk.com/forum/forum/general/small-talk/2792-
What a plane...,http://www.sqtalk.com/forum/forum/general/small-talk/2789-
Part of jet plane's wing found on Indon runway,http://www.sqtalk.com/forum/forum/general/small-talk/2785-
Philippines: best places to visit & resorts /hotels,http://www.sqtalk.com/forum/forum/general/small-talk/2778-
Advice on living/career in London,http://www.sqtalk.com/forum/forum/general/small-talk/2707-
77W & A380 Crew Bunk Photos Review,http://www.sqtalk.com/forum/forum/general/small-talk/2775-
What to do when guessing someone trying to access my e-mail account?,http://www.sqtalk.com/forum/forum/general/small-talk/2765-
"SQ A380 & Changi T3 on Nov 26-28, 07",http://www.sqtalk.com/forum/forum/general/small-talk/2752-
What Would You Do to Solve this Middle East Trip Conundrum?,http://www.sqtalk.com/forum/forum/general/small-talk/2756-
Sydney help :) : where to stay,http://www.sqtalk.com/forum/forum/general/small-talk/2753-
Virgin America safety video,http://www.sqtalk.com/forum/forum/general/small-talk/2729-
"BKK Suvarnabhumi Airport Nov 25-26, 07",http://www.sqtalk.com/forum/forum/general/small-talk/2735-
Singapore Airlines B 777-300 In Istanbul Airport,http://www.sqtalk.com/forum/forum/general/small-talk/2699-
Lounge Hitching,http://www.sqtalk.com/forum/forum/general/small-talk/2746-
The comfort and delight of transatlantic travel...,http://www.sqtalk.com/forum/forum/general/small-talk/2724-
Colleague deported from CGK,http://www.sqtalk.com/forum/forum/general/small-talk/2687-
Taipei Help Needed xDD,http://www.sqtalk.com/forum/forum/general/small-talk/2720-
Where can I buy an iPhone in HKG?,http://www.sqtalk.com/forum/forum/general/small-talk/2541-
Flickr.com,http://www.sqtalk.com/forum/forum/general/small-talk/2708-
Airlines' Fonts,http://www.sqtalk.com/forum/forum/general/small-talk/2697-
driving a car into Canada from USA---under different registration,http://www.sqtalk.com/forum/forum/general/small-talk/2574-
"HKG Spotting On Nov 20, 2007",http://www.sqtalk.com/forum/forum/general/small-talk/2680-
"TPE => HKG On Nov 22, 2007",http://www.sqtalk.com/forum/forum/general/small-talk/2681-
Review Of The Dubai Air Show 2007,http://www.sqtalk.com/forum/forum/general/small-talk/2615-
ANOTHER Airbus pre-delivery incident,http://www.sqtalk.com/forum/forum/general/small-talk/2676-
Miss Universe music,http://www.sqtalk.com/forum/forum/general/small-talk/2670-
Monocle Travel Top Fifty 2007/8,http://www.sqtalk.com/forum/forum/general/small-talk/2673-
URGENT HELP:  Taipei / Taiwan,http://www.sqtalk.com/forum/forum/general/small-talk/2624-
Thoughts on aircraft photography,http://www.sqtalk.com/forum/forum/general/small-talk/2636-
Mad safety demo,http://www.sqtalk.com/forum/forum/general/small-talk/2604-
Open mic at Sydney airport,http://www.sqtalk.com/forum/forum/general/small-talk/2596-
A question about the A380 tail fin,http://www.sqtalk.com/forum/forum/general/small-talk/2402-
Fall In Ontario,http://www.sqtalk.com/forum/forum/general/small-talk/2608-
