title,url
KF membership year,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10885-
Waitlist on Saver awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10858-
Redemption on LH,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10852-
Business Savers NYC?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10823-
Upgrading redemption nominee online,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10781-
Booking Class Confusion,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10808-
Saver business class upgrades SIN-LHR,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10785-
Air Canada TPP Equivalence?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10721-
When did KrisFlyer stop offering Companion Award?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10686-
Lifetime Mileage,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10682-
waitlist upgrade SQ317 18 Sep,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10676-
Stopover on *Award Booking?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10677-
Redeeming Krisflyer points for TG flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10666-
business saver redemption on a380/777,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10651-
Krisflyer: *A Inventory vs. Krisflyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10650-
Waitlist of SQ J vs TG J?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10645-
Annual accrued PPSV resets to 0 when attaining Solitaire?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10582-
EG extra luggage allowance in Y to US (linear dimension),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10583-
Unexpected Status upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10581-
Extra baggage for award redemption?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10534-
Award availaibility on VS : Any way to check it ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10562-
Non-KF number in FQTS possible?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10502-
Redeem miles from Singapore to Vancouver,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10531-
Asking for compensations.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10545-
Refunding a redemption booking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10528-
SFO-SIN-MEL - Krisflyer Silver Q,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10310-
Call KF for Upgrade Redemption in Suites?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10521-
URGENT! Need help clarifying a response from the Krisflyer team,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10516-
Anniversary date on new website?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10512-
KF redemption on Swiss/TAP - problem,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10497-
PPS Club v EG,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10496-
"WSJ: ""SQ one of the best airlines for award seat availability""",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10452-
J Savers Available SIN-SYD,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10487-
Advise on Status Match,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10464-
PPS access to First Class Lounge,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10463-
QPPS revoked,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10387-
Recent PPS benefits,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10406-
Australian Westpac KrisFlyer Amex/Visa.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10436-
All First class Full Awards only available on waitlist,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10388-
Waitlisting a sector against a confirmed sector,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10392-
Cannot book HKG-PEN reward online,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10383-
Krisflyer revamp,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10111-
50% Online Redemption Discount from 18 April to 7 May 2011,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10319-
New PPS Privilege / Enhancement,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10347-
Cannot Waitlist 2 pax in F SIN-JFK,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10335-
ideas to extend 2k miles from CBR?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10236-
EG Expiration Date (Quick Q),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10318-
Why waitlist when partner award available? How long for KF waitlist to clear?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10124-
Questions about KrisFlyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10215-
PPS benefits in Y?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10220-
Using my SQ miles for redemption (but complex!) : What would YOU do ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9771-
Need some redemption help/suggestions,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10175-
Redemption on Virgin/Star Alliance LAX-LHR,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10197-
Changes to Solitaire PPS Reserve value,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10179-
What to do with 15K expiring KF miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10167-
Does KF allow open jaw with 1 stopover redemptions?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10146-
New 30% Online Redemption Discount for April 1 to May 31,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10156-
Anyone interested in swapping 42.5k SQ for my 45k AA?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10150-
Purchasing more than 1 seat under 1 name,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10139-
Fantastic Offer from Ascott & Citadines,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10107-
Waitlisted on SQ865 - when are C Savers released?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10106-
"Free night, double points & breakfast at Shangri-La Sentosa",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10131-
Redeem upgrade for only one sector of flight,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10086-
"Grr, there goes my PPS luggage tag",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/616-
Saver Awards and Miles through CC Spending,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10126-
Star Alliance award but flying SQ metal for certain sectors,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10115-
"[Glitch Fixed] Saver Awards Were Available A345 (LAX, EWR) and 77W (HKG, SFO)",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9284-
KF Online Oddities,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10103-
Elite Silver Tier Bonus,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10061-
"Newbie redemption questions: cancelling, changing dates, expiry",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9016-
Redemption in F at J Rates in USA,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10036-
A|Club Platinum status at Accor hotels for PPS Club members,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9970-
Modify - Redemption Booking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10020-
How is PPS Value determined for mixed economy/business return flight,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10018-
M1's deal for Krisflyers and PPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10019-
Using miles to upgrade on Star Alliance,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/10008-
Saver Upgrades (First) still available on 744 JFK-SIN?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8867-
Upgrading to C (via SQ website),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9993-
The end of F Saver Awards?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9879-
More Redemption Discounts : 7-28 Feb 2011 only,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9969-
"No Upgrades, even for a Solitaire?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9722-
"Fly Thai & Lufthansa, milage on Krisflyer?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9968-
Greetings for PPS members inflight,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2211-
How do you get those PPS Krisshop vouchers,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9904-
What is the entry level for Star Alliance Corporate Plus?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9909-
Sao Paulo not yet available for redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9903-
Double Miles and a few other bits at Langham Hotels,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9876-
EB booking problems on SQ Bizclass,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9855-
Saver Tickets Redemption Unavailable on A330?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9821-
Award--YQ on SQ is more than YQ on TG,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9808-
Can I add Wifes Miles to Book trip for Both of Us?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9838-
KrisFlyer number expiring?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9818-
Compensation for A380 change.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9798-
Business Saver Awards on SIN-HKG-SIN for Mar-May 2011,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9803-
SQ to open up Saver Award Inventory,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7020-
Upgrading partially used tickets query,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9784-
Earning KrisFlyer Miles and KrisFlyer Elite Miles‏ when flying on Virgin Atlantic,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9764-
SIA PPS Club Diary & Calendar 2011,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9619-
Standard and Full Award,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9744-
Redemption & Earning Question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9682-
Transfer Qantas Gold to Krisflyer?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9690-
10 Years as Elite Gold - any recognition,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9726-
No more redemption vouchers and fewer Krisflyer Miles on Westpac Visa Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9700-
Miles credited to wrong FFP,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4472-
*G lounge access confusion,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9691-
Best Approach for SQG Renewal Offer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9503-
Restriction of Saver Awards on OLD J,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9667-
Redeeming *A Partner Awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9688-
Krisflyer Gold privileges on AI (Air India),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9663-
Redemption Discounts Coming Soon,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9313-
PPS Renewal below 25k,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9627-
Full Award on A380,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9626-
Note to SQ - Upgrade Saver Awards or lose customers,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9572-
Flying on an airline and crediting your miles to another,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6892-
award availability SIN-LHR/SIN-MAN for 1st week Jan..help!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9567-
Upgrading a nominee,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9549-
Triple KF miles at Hiltons until 7 February,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9529-
PPS Club: Free stay at Shangri-La Tokyo,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9450-
KF redemption on TK F,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9495-
Saver + Standard = ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9526-
AMS and FRA saver awards/Babies..,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9454-
PPS Soft Landing,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9475-
Advice and help needed on redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9447-
"Upgrade ""not available"" online – waitlisting?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9327-
Upgrade Redemption and then you need to change fllights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9377-
Newbie - Redemption for Award Y Flights - Help Please!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9391-
Chances of Waitlisting Coming Through,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9368-
Topping Up Miles for an Upgrade Reward,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9320-
Does Early PPS Re-qualification still exist?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5475-
Making Use of 140k SQ Miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9065-
SIN-JFK-SIN with KF miles + lowest cost possible,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9269-
Suite Redemption Upgrade - The Next Hint...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7426-
Redeeming miles on SQ when having to waitlist,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9255-
FRA-SIN saver redemption: date changeable? What to expect?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9242-
KrisFlyer Feedback Session,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9129-
Mileage accrual on Star Alliance partners on non-alliance metal,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9252-
Can I earn miles now?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9226-
PPS Buffet + Movie Screening of The Sorcerer's Apprentice in Singapore,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9094-
SQ now restricting regional award availability for *A partners?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9001-
Looking for assistance for a Star Alliance upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9181-
15% KrisFlyer discount - possible for TG redemption?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9214-
Question about Econ -> Biz saver upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9206-
Changing an award booking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9173-
Mileage credited to wrong FFP,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9075-
Air India - Mileage Partner?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9205-
(Newbie) How can I achieve Elite Silver status the quickest way,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9197-
Upgrade availability on JFK - FRA,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9196-
No Saver Awards in F to MEL,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9195-
PPS Renewal Promotion,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8961-
Hotel Partner-qualifying stay,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9185-
Cancel Award Flight,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9184-
"""Up in the Air""",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8643-
Nice Email From Kris Flyer: Easing of EG Renewal Criteria,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6514-
How long does EG card take to be delivered?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9103-
KF Retrospective Claim,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9136-
Any one use their Westpac Premium Voucher,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9105-
"30% off Y only (no J, no F)",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9108-
Online Q: Award flight + Standard fare in the same booking?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9104-
Gotta love the logic of not wanting additional (cash upgrade) revenue,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9067-
"Questions on Upgrade Redemption [waitlist, topping up]",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8919-
Curious about No. of Years Qualified,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9056-
KrisFlyer Temporary Membership Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8996-
SQ *G requalification : Amex Miles ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/9031-
Saver on SIN/US routes,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8966-
AMEX 10+10 = 7.8 KF miles per SGD spent,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8422-
Redemptions on A330-300: Y savers possible?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8909-
Kris Flyer Redemption Waitlist Help,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8610-
Is PPS registration automatic when you join KF?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8994-
Do More Saver Awards Become Available Approaching Departure Date?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8984-
Frustrated in redemption BNE - LHR J,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8981-
Early PPS Qualification - Not Fun - $30K Solitaire Reserve removed!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8974-
Short confirmation deadlines for redemption bookings ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8885-
Transferring points to a family member,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8949-
Should I risk changing dates on award ticket?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8922-
Mistake on redemption booking: refund? Allow date change?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8859-
Elite Requalification Waiver?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8889-
Collecting other peoples miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8872-
Questions on Online Upgrades,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8838-
It is smart to join the three major FF Alliances!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8858-
Types of Economy Award Tickets,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8850-
Just before I join the FF KrisFlyer...joining bonuses / promotions?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/849-
Frequent fliers sell their miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8824-
Using SQ Miles to Upgrade UA Tix?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8819-
Are you controlling your airmiles or is it the other way around?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8771-
Welcome to PPS Connect for Solitaire PPS Club Members,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8793-
Zero*A Old F awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8766-
ANA Tool,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8775-
Best use of miles : Europe to Auckland,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8753-
Expenditure per now defunct Sector Point,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8710-
Can Krisflyer redemptions be used on codeshare flights?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8729-
PPS Vouchers upon Renewal of QPPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8723-
Krisflyer Redemption Surcharges,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8716-
KF mile earning now available in Thailand,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8697-
Question about Solitaire PPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7983-
"Best Business Credit Cards Aust, UK & USA for KF Points??",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8669-
Thai ROC vs SQ's KF,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8664-
50 PPSes on one FlightM,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8605-
Saver awards available on website for a380 etc (probably a glitch),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8654-
Earning miles on two FFPs?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8641-
PPS Value on 3rd party bookings,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8644-
Mileage runs on SQ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8576-
New to FPP,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8628-
SIA offers quadruple miles with Avis rentals,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8624-
F award ( sector avail but not route ),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8616-
Redemption Engine not showing Flight Combos I want,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8611-
No miles earned for *A partner flight?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8467-
UA miles to SQ flight,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8586-
mixed class award- 15% discount???,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8606-
No more op-up to F Class for PPS on paid J?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8503-
J Saver on 744 to NRT,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8574-
4 x J Award Tix,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8530-
"Krisflyer Miles from surveys, games or ?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8585-
Transfer IHG Priority Club to KF,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8556-
Krisflyer AMEX - should I apply for it?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8459-
Upgrade costs on Air China for EG,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8543-
Cabin crew greeting PPS: how do you respond to their offer?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8535-
Kathmandu-No Online Redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8555-
25% Online Redemption Discount for Selected Flights in Economy and Business Class on,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8537-
Topping Up and Redeeming KrisFlyer Miles vs Buying Ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8472-
Kicked out of Krisflyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8482-
Crediting of Miles from OW to KF,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8483-
KF Elite Miles on Delta?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8508-
mileage for upgrade flights?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8505-
retroactive mileage claim,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8489-
Transfer from Credit Card + Redeeming for upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8479-
Kris Flyer Redemption Seat & Meal selection,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8462-
'Still a great way to fly' (Today Online)-SQ's treatment of loyal passengers,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8413-
SQ Routing Controlled Award seats - Very frustrating,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8453-
What to do with 2.5 million Krisflyer miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8445-
Best US credit card to earn Krisflyer miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8381-
Online check in for Redemption Flight on LH,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7260-
Some PPS Club love this weekend...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6067-
"Mileage Redemption for NRT-HKG-SIN, stopover in HKG",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8361-
Saver F awards now abolished on 744s?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8427-
Solitaire complimentary companion card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8417-
Kris Flyer Pricing Error,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8416-
Appeal won: Can change from First Class saver to First Class standard free!!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8415-
Questions on redeeming miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8411-
Value of a Krisflyer point,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8407-
